Pesel;Bool
78862059155;1
08815655297;0
51272105548;1
52475121085;0
15231400185;1
45012150813;0
66082641311;1
46116130862;0
48212981111;1
89112821141;0
88441449781;1
98874441481;0
44321896065;1
30691584264;0
48421164325;1
46825342141;0
47820647835;1
88507724634;0
71511130995;1
90115319517;0
71891378361;1
13718791863;0
44481341175;1
18344441517;0
41490146771;1
71041947614;0
28453102748;1
44381252780;0
10852554741;1
11554245807;0
62010253810;1
23080612051;0
51251131351;1
51311312551;0
62822144203;1
12822632404;0
95422802990;1
29294805029;0
29042076734;1
74729306420;0
98112058620;1
98208205611;0
30480150788;1
70540388108;0
34460785858;1
44580386785;0
21230104845;1
82500214431;0
50520514493;1
42950105345;0
91233076247;1
03249762173;0
01922846022;1
06824220912;0
36810639394;1
14098936363;0
35012725346;1
73632540125;0
50871559561;1
89051551765;0
63281610782;1
03118686227;0
65072221173;1
20567212713;0
42263041835;1
46523128034;0
10810116093;1
60109813011;0
21280607831;1
32871180026;0
06880786188;1
00881867886;0
02922570885;1
90725582280;0
06460243566;1
20664640653;0
39062357700;1
00703952763;0
81282688784;1
26128788848;0
58852505749;1
85785459052;0
00282485412;1
48205182402;0
18910836233;1
39018183236;0
09122682981;1
82202816919;0
36493056442;1
64339042645;0
39420411532;1
10144233259;0
59412508361;1
95810263541;0
23252238825;1
28223523258;0
05031909177;1
91300071975;0
20830328567;1
87832325600;0
00421948259;1
41840992025;0
46322189373;1
74322381693;0
36893024368;1
63690384382;0
22453038713;1
21342307538;0
72222056073;1
22207376205;0
85910428250;1
50840125982;0
01042517745;1
10415757420;0
59492578131;1
18155429937;0
54101113534;1
34411515130;0
94042111866;1
16419280614;0
38260810714;1
48231017860;0
61292828936;1
29938126628;0
70090638360;1
36089706300;0
41893076536;1
57638639401;0
00320714441;1
44001274013;0
67422318274;1
42622831747;0
56522014696;1
95614626205;0
55011152523;1
13555212105;0
73480190923;1
93402913078;0
74822619528;1
22914768852;0
31852416640;1
31448605612;0
41300447740;1
14437470040;0
13211957001;1
50111917230;0
80251226466;1
66242152860;0
44851541864;1
44164185458;0
15292139811;1
12118253919;0
89301930722;1
20920397831;0
49230458023;1
32309482045;0
22121856225;1
21865222521;0
22080308696;1
06630882029;0
56870986070;1
50070786689;0
58011362590;1
35698512010;0
62470216154;1
65264271410;0
20411762061;1
16220171604;0
38090305596;1
03365008599;0
67831332575;1
36772533851;0
69031918997;1
10139699978;0
08921120373;1
32121003978;0
67021732622;1
13227672026;0
04830973415;1
08391304754;0
35481166552;1
55136841562;0
17110117559;1
71011791551;0
51410253809;1
83910524051;0
48121647205;1
12768042514;0
87442796298;1
94672882947;0
01121968031;1
61120813019;0
50081182388;1
82185380801;0
32813075931;1
93113053872;0
31212955941;1
93412911525;0
63520334518;1
60135852334;0
66522512162;1
25612625621;0
70501241295;1
02402155719;0
63511936206;1
61593661032;0
30412368364;1
12483346063;0
39302171662;1
62363719210;0
62441465592;1
25466495421;0
38842750355;1
55374853208;0
96480500022;1
28200400965;0
13860262202;1
01663222802;0
47441948614;1
48914476441;0
64491106999;1
40949969116;0
38860493537;1
35309834867;0
62300579828;1
36297880502;0
49300120469;1
09694302041;0
45461026369;1
42960653614;0
18272582069;1
21259688702;0
37462371050;1
50630737412;0
82510350411;1
12541031085;0
13122931662;1
93221161326;0
59121098861;1
69188101925;0
26461495625;1
55194266426;0
84860567772;1
84877056276;0
53490630756;1
34665307590;0
72872552220;1
87522227205;0
59070613294;1
20693079154;0
65900415897;1
58400571699;0
37032014837;1
34703801732;0
16063028787;1
80807761326;0
18022749364;1
93270821446;0
77071806482;1
80780642177;0
41500503020;1
00431200550;0
16033187474;1
76314874013;0
00672003327;1
36030720072;0
47041373324;1
23403473417;0
12461331162;1
12331416162;0
31103007056;1
00135703016;0
45230260255;1
05224256350;0
48470420180;1
04801248074;0
00052157255;1
25501752005;0
33061302075;1
30033657210;0
97212236875;1
51223897762;0
57871963046;1
46371875069;0
61521895081;1
19051685128;0
01102477325;1
72012574031;0
02082418351;1
05180281432;0
89451145807;1
45401581978;0
70121093700;1
71029017003;0
50022500536;1
03250565002;0
87100550462;1
05102475608;0
04081771617;1
01076178417;0
71290273164;1
77130221946;0
87312252222;1
15227222382;0
05500157139;1
55001197350;0
01501606627;1
70601506162;0
92481258391;1
13828259941;0
79862799269;1
26798799296;0
78922338448;1
37244298388;0
04813193885;1
83438980151;0
67021186919;1
11697192086;0
07480387933;1
78330904387;0
70110718137;1
17713170810;0
04123064545;1
06355104442;0
38500174949;1
59083941740;0
53271091044;1
10791534204;0
27921270154;1
19224170725;0
76302098366;1
60697830623;0
50112279032;1
70211530922;0
77230346345;1
33567047423;0
47923096868;1
29649088367;0
97522064052;1
04529706522;0
43251066292;1
23964502162;0
88892218622;1
26881282928;0
06441615885;1
58816650144;0
01070320544;1
71300425040;0
01251666522;1
62662550211;0
89521828926;1
29651292888;0
30881606693;1
16066908383;0
29231234310;1
32240393211;0
53221395778;1
17892532375;0
88863032662;1
86230823686;0
86101368201;1
28010631618;0
35122241798;1
71214229853;0
53250143436;1
65103453342;0
94041796219;1
69190412794;0
95291535962;1
92139552695;0
61902065337;1
69237015603;0
12920737755;1
20317559772;0
13891495446;1
41158964934;0
37452961812;1
23826197415;0
10110242872;1
17002822141;0
84221181931;1
81924211813;0
61500106597;1
71660900551;0
49110350436;1
00134951364;0
28090752207;1
70258702029;0
92420915550;1
05952125049;0
26120166839;1
89620612163;0
20831921080;1
92180080312;0
95092043077;1
30070527499;0
61481888893;1
41186398888;0
05810910297;1
98200711095;0
11210323683;1
12631031832;0
71231405681;1
57181632041;0
19862130204;1
89643201012;0
93461234716;1
42166174933;0
24291527862;1
22415629287;0
56450149538;1
53581594406;0
49470819501;1
90405814719;0
55261318836;1
51682358361;0
95850949924;1
59540942899;0
33861771435;1
43183631577;0
70451919844;1
80914419574;0
59051236759;1
55593906712;0
87871198966;1
86819169778;0
08850504929;1
25994050088;0
11290423770;1
93272710041;0
25502923374;1
27032923455;0
10112653667;1
76501126631;0
51213011956;1
19231551601;0
71270978562;1
89176707252;0
07510264254;1
02147420556;0
75871890940;1
84970709851;0
91101799463;1
01679193941;0
60470475557;1
74557704065;0
54840273535;1
54048557323;0
64450337273;1
03472473365;0
49271817007;1
17708107492;0
50300128173;1
11832035007;0
92212874681;1
97641182282;0
69233114793;1
93346937211;0
25850726171;1
52517086712;0
61891149377;1
19867741139;0
85432779023;1
78942303572;0
63421182797;1
12784376912;0
68460433893;1
43036384869;0
60452988325;1
58243650982;0
85512927571;1
79851215275;0
21900772189;1
79292817001;0
56021471091;1
75290410116;0
28230357365;1
32675083523;0
20881326903;1
86220139083;0
14411627370;1
71746124103;0
95470366017;1
77416390650;0
81260899478;1
06941982878;0
34831379927;1
78373143299;0
10030856573;1
07600513538;0
30310139422;1
92423131003;0
13230763016;1
36311267003;0
79303135355;1
55331507339;0
17410751983;1
89115377041;0
04243024678;1
06042847342;0
84500206142;1
20602845104;0
98060732034;1
30070328694;0
41500691282;1
02541628901;0
76300683164;1
17834060636;0
82892644333;1
24438923683;0
05251443916;1
53442516901;0
47220135035;1
42571023305;0
21922069962;1
22199022966;0
19291267418;1
22197811964;0
89020633438;1
03608934823;0
90211005774;1
70097521014;0
38420769669;1
38049962766;0
88091206730;1
08016098237;0
66321501699;1
26650611399;0
93841867598;1
56987498381;0
75272678314;1
37765172824;0
75222342641;1
23571222644;0
68073096137;1
07683937016;0
26090869613;1
82916960360;0
57311774632;1
15342377716;0
91222565804;1
06524952182;0
90811390867;1
38619007189;0
17232702846;1
63801247722;0
91522357327;1
25239237175;0
84910153553;1
51140393855;0
89121148624;1
21942868411;0
73231516556;1
16637253155;0
34482882128;1
84238248128;0
31450552652;1
55565123204;0
00522151091;1
91522005101;0
42512072526;1
42712505262;0
47472777634;1
74424777736;0
46312266899;1
49166268392;0
95511944352;1
32519155449;0
62261049734;1
76236024914;0
94842210057;1
07528201944;0
64862790730;1
64207803697;0
46890816471;1
61808479614;0
12841722489;1
89271282441;0
32812314378;1
81483713232;0
65481146102;1
64418011652;0
31320462553;1
52013452633;0
45280304727;1
72745328040;0
78821032135;1
80321317528;0
10282304457;1
51022073484;0
00631202075;1
20023701056;0
71261956609;1
95169071626;0
04811121747;1
14141781702;0
05212814805;1
88042511052;0
79011834999;1
99170941839;0
89070751236;1
65902087371;0
20441015445;1
15201445404;0
13431384287;1
33428781134;0
45260717200;1
10260450727;0
31312038825;1
03321835182;0
91453069337;1
34739350916;0
76840485888;1
65880884478;0
97482973722;1
22772939847;0
85852764012;1
07814852562;0
77812768314;1
72874783611;0
15421162295;1
11225946251;0
99230923784;1
29380279349;0
36900299662;1
69996002263;0
10490528894;1
24819405809;0
79040675237;1
79703240765;0
94010338091;1
30804190913;0
38841296632;1
96826132483;0
48261939332;1
92423361839;0
04840274463;1
46004442387;0
05840788813;1
18380458078;0
18240405725;1
25472018405;0
52262984949;1
96529442298;0
54922065287;1
94272650258;0
19411685906;1
94611651098;0
12850928108;1
15208018289;0
19522283954;1
84213259529;0
06240132123;1
62012243031;0
13252940639;1
64230593219;0
40292281701;1
04120292187;0
64221388668;1
28166234688;0
45902509338;1
39248039550;0
90242883354;1
48382032495;0
58100677813;1
01856731078;0
40462287489;1
40624287498;0
33021314618;1
43182311063;0
44271508801;1
82581401047;0
49872852278;1
97458728822;0
14321208221;1
23810241122;0
29042505935;1
52939550024;0
36261833121;1
22613311386;0
29442119721;1
22114217499;0
44480372770;1
27784307044;0
57461468883;1
35786648481;0
65062036558;1
86530626550;0
30022513886;1
23008816352;0
84901734923;1
39134479208;0
62433153937;1
34639133572;0
70281847698;1
68709741882;0
12041605164;1
54602110614;0
41892867814;1
88428141967;0
39082872920;1
98073282902;0
58070587219;1
59705178280;0
46111225143;1
21112345146;0
40300230619;1
10306934020;0
69121703690;1
76139600921;0
23412662446;1
62414632246;0
74061247238;1
46707423182;0
89820920871;1
78018208929;0
85852062943;1
58905632482;0
32232967990;1
29693302792;0
29900911043;1
49010321099;0
55121513852;1
11531855522;0
55243039777;1
72734557390;0
69302901206;1
60930201629;0
19100768352;1
18579130206;0
19861492237;1
61834729192;0
55241677627;1
25271765476;0
42410820159;1
04892140125;0
52071087280;1
05017288207;0
86922924332;1
68223249329;0
46260798431;1
38691764420;0
63440850491;1
45864431090;0
82870376333;1
33330787862;0
14222199518;1
12294911258;0
19481855700;1
50794051188;0
70032929071;1
03091792270;0
73511483882;1
38874151283;0
60492479735;1
92374954670;0
40822579586;1
84528506279;0
37312464400;1
00323417644;0
20210526125;1
10255620221;0
72102064697;1
20417206976;0
15812451889;1
28855194811;0
35870516861;1
86515167083;0
30041058249;1
19844203500;0
73510558862;1
05885261735;0
07021216263;1
22167613020;0
18483162139;1
29113413868;0
23902016287;1
20876230219;0
57490309487;1
08349450977;0
08521805966;1
06590185268;0
78311749336;1
73846133197;0
32250457828;1
28055832274;0
50873184879;1
89788104537;0
03832688772;1
03276832887;0
48030195806;1
00596418038;0
59041201372;1
27912005314;0
49242236136;1
62621243493;0
23250826794;1
02945832267;0
85502339979;1
02959393758;0
08441473447;1
34748441047;0
91022259136;1
50129622139;0
41892612896;1
19281462869;0
58031804829;1
12534808908;0
77922355048;1
84032975275;0
72052859703;1
70598352072;0
84821781627;1
11677422888;0
30271058088;1
83071280850;0
13111810088;1
13108811108;0
93220460686;1
26632090846;0
21052401878;1
50481807122;0
89091272000;1
90008279210;0
84221654282;1
82484262152;0
13471187990;1
41180713799;0
45271839830;1
41782830953;0
46311391136;1
31631316941;0
55422215882;1
55122842285;0
72031721050;1
00757230112;0
92441145677;1
97675444211;0
99021728398;1
28999318720;0
99440553089;1
83499095405;0
21290805018;1
09805211082;0
35240618906;1
63509814620;0
63102742139;1
13460329271;0
95270981281;1
82599011728;0
66891856470;1
76085616498;0
65231608229;1
65120926832;0
80241152579;1
20521791548;0
92511832403;1
20281349513;0
55441009738;1
54497100358;0
94842012598;1
84284919025;0
73312765080;1
58032730671;0
01911579399;1
91937911059;0
75883027710;1
87803015277;0
90881719300;1
31170898090;0
81041554532;1
54253815014;0
88211466402;1
16212464880;0
79312636773;1
93736377261;0
94092867540;1
40042857969;0
04890509135;1
48503059910;0
97010974535;1
91007735954;0
62302217399;1
09639372122;0
78911830834;1
11038479883;0
28862191687;1
28892186761;0
37840745543;1
05873443475;0
30890354963;1
93683095034;0
63841268736;1
68632431768;0
31121513474;1
11174323154;0
94071297003;1
43219090077;0
19901651990;1
91105909196;0
32261172859;1
51261793228;0
92851354676;1
78416625593;0
00900842618;1
80890200641;0
39502107168;1
10012957386;0
91283101274;1
21713941028;0
54292583114;1
52914385412;0
29040865882;1
68008592248;0
81890917470;1
07197948081;0
26412385650;1
86214503652;0
74010498012;1
72411408900;0
48911962477;1
97119478642;0
32861619219;1
62926318191;0
19872593211;1
37119952182;0
90500300694;1
04630900905;0
61460777990;1
09764791067;0
94321212909;1
32142929109;0
75451076179;1
57079675141;0
92471620988;1
41680229987;0
12051018138;1
08121513810;0
07051655982;1
58550967102;0
19070470671;1
46701770109;0
36051906248;1
36416205908;0
39491886310;1
81483990163;0
75922803578;1
97355807228;0
06480337542;1
34463258007;0
79500690888;1
75980868900;0
07221878599;1
21970878295;0
93452462548;1
25444539682;0
78890934220;1
97038482029;0
31311162437;1
37316321141;0
99880860840;1
86849880009;0
96501053791;1
50570916319;0
25810787145;1
05278875411;0
49092680491;1
82406019994;0
96472711508;1
61825901477;0
26810752742;1
61425772802;0
14271533532;1
35412135273;0
17252134885;1
24173518582;0
46252154867;1
42668754512;0
20300352210;1
23023215000;0
16881794538;1
53784819168;0
60012567522;1
62250207615;0
17081694800;1
84171890006;0
21432210463;1
41321223604;0
74490495828;1
82845940497;0
71420942858;1
82082154974;0
63051004478;1
07465038401;0
07470277109;1
07279107740;0
03412615477;1
01167447523;0
12012080266;1
62206120180;0
98082629840;1
98682920840;0
34271955154;1
55247534191;0
57442653879;1
85774569342;0
18912751495;1
15911458297;0
18502380379;1
20908718335;0
68882820255;1
28888202556;0
76311875211;1
27118736151;0
73111554865;1
61155145378;0
78413116234;1
41126134378;0
25891593222;1
89259223215;0
87111590983;1
51899101837;0
16512935279;1
12995325761;0
55452299845;1
99545545228;0
38040798193;1
88301907934;0
61883154907;1
15687140938;0
65882084328;1
86284358280;0
69071448087;1
47608098714;0
02211858320;1
82302210518;0
69300770174;1
77390001674;0
86301069337;1
03870693316;0
79082837226;1
96832770822;0
20030673540;1
50003243607;0
02831745884;1
38858241047;0
60222749987;1
82469029277;0
98261447746;1
29476847146;0
58890261366;1
86820693165;0
45472109813;1
82034514719;0
25281245205;1
52425022185;0
41810679314;1
34109841761;0
55861262591;1
65218526951;0
06230467202;1
22342000676;0
24233107723;1
72132320347;0
67910376405;1
74366590107;0
29451511037;1
50751324119;0
49842264933;1
44498226393;0
63112819197;1
97161139821;0
16810517513;1
11671158035;0
03061566210;1
60601362501;0
90480707106;1
09000677148;0
98112518791;1
28115899117;0
09470772387;1
24077738970;0
27042420515;1
55422002147;0
08272413490;1
82742439100;0
66440457699;1
65604499746;0
09210616605;1
19125066006;0
74123042625;1
24543107262;0
90251841352;1
13904125258;0
27412144520;1
14051227244;0
77290749205;1
07572909742;0
27451570481;1
47051714852;0
00310115500;1
31001501005;0
78070296676;1
87679626700;0
11512617743;1
13217711654;0
63322360645;1
64622330563;0
83511476867;1
56176384178;0
91232447507;1
94710542237;0
70041687573;1
06708173745;0
49242567151;1
75141695422;0
46292461367;1
26472369164;0
87831588066;1
75308186688;0
68850885363;1
86858385063;0
76502954352;1
46527355092;0
14910933390;1
04130991393;0
57431209575;1
79055374215;0
88100362057;1
60810703852;0
36310555431;1
46313530515;0
40060138525;1
12354500068;0
84020154947;1
05274049418;0
20451630418;1
34160081245;0
66411693789;1
78961663149;0
59451464837;1
47936584154;0
23503060542;1
55406323002;0
45210650937;1
94763550201;0
79862313728;1
68373972821;0
84421992302;1
04982322914;0
90910289112;1
10810192929;0
86432773864;1
87686234374;0
39270350184;1
15072398034;0
00612740923;1
42213970006;0
93291364405;1
63340512499;0
92812112093;1
12012239918;0
81091021530;1
11019805302;0
98412843108;1
80184982413;0
69830602411;1
92006381146;0
01321923849;1
03192142839;0
42820133906;1
63024023189;0
26872075906;1
07295726608;0
71920948927;1
82794021799;0
72240878231;1
41782203278;0
83900319713;1
09317130389;0
54873051571;1
13705558471;0
43303135745;1
34317543530;0
81281319463;1
61388319412;0
00042751670;1
62100075704;0
29011773134;1
07331724191;0
10260503351;1
35016153002;0
90491471667;1
91614097764;0
48840795780;1
08840758479;0
94473023769;1
47976233490;0
46102165207;1
01064156272;0
87852203388;1
32830882785;0
77302939765;1
97372573609;0
31022809924;1
13929402082;0
84510533089;1
48538519030;0
72322495457;1
52977543242;0
16253147586;1
31546582167;0
82062068112;1
61202128860;0
78022491722;1
21248292077;0
61022442119;1
96144121022;0
55042423306;1
05463024532;0
62102330085;1
00802335612;0
00500365504;1
05500034605;0
83252912024;1
32202592148;0
27810938699;1
96139082897;0
65052695020;1
20062559056;0
99282074377;1
97322970784;0
06270291328;1
09236017822;0
00892811698;1
11908892608;0
50242750427;1
24457257200;0
39210419731;1
10173231499;0
21432757221;1
12317422752;0
17282376206;1
27262863107;0
00250382350;1
00823025350;0
64262876920;1
42986206627;0
28300930487;1
83740039028;0
81071574579;1
74511087957;0
12852467201;1
51870142262;0
29911091426;1
49199201216;0
49491358577;1
59581944737;0
92103188493;1
91284390138;0
38070669085;1
78085030966;0
70272861825;1
77012862285;0
04882048619;1
80648182094;0
75422768586;1
85265782647;0
09831183430;1
38493010318;0
03073087464;1
06870433704;0
30491610859;1
05114983069;0
81481797322;1
71943782281;0
12810331702;1
01023127138;0
75060879727;1
50786707279;0
31102663404;1
03016624341;0
16413193725;1
47316219531;0
38472537476;1
83637442577;0
39232526752;1
22275633925;0
56410579333;1
31630745593;0
56270542641;1
56512420476;0
94920217576;1
79524076291;0
36311719795;1
13715376991;0
93910562838;1
23160993588;0
32512116285;1
16812532251;0
48271595155;1
58591751524;0
95240229630;1
32204296095;0
73212233890;1
32907832123;0
14901600418;1
60111890440;0
95460644217;1
47241669450;0
22912923031;1
12302922931;0
28120494107;1
04141098227;0
59900191888;1
05109898189;0
32861919753;1
32983165197;0
09080634419;1
09100486493;0
08320752997;1
29778590302;0
68411574118;1
44116158178;0
87282452459;1
42248829755;0
53092455759;1
35579904552;0
04892108059;1
09109882405;0
74460802304;1
40620340478;0
54060335806;1
34856305600;0
57021079654;1
65501704792;0
68050405176;1
05816467050;0
12862095454;1
41498052562;0
90880301005;1
93105008008;0
40033193928;1
91030323849;0
48222944243;1
34424892422;0
89211154281;1
11589411822;0
05500727552;1
75720025055;0
89492626909;1
99286949206;0
07111709437;1
11403917707;0
58111365404;1
56813441051;0
45891697955;1
96155845799;0
06280662602;1
82066606202;0
03061302849;1
98033064120;0
80232234792;1
22274329803;0
11240579841;1
14721085941;0
72211715086;1
15026811277;0
55291897103;1
18952910753;0
22050681738;1
01582826703;0
02902348642;1
24902643208;0
75820156163;1
01385562617;0
24060779162;1
60640791272;0
78252153829;1
19282528753;0
46421540541;1
65445142140;0
37301759762;1
76273597103;0
33063035142;1
33351640203;0
92221348614;1
42182163942;0
47812974709;1
97719420784;0
06101882877;1
80101672887;0
21900712358;1
09217582310;0
11041457672;1
52771041416;0
22302589755;1
25025537829;0
15042335070;1
40172350530;0
04491129536;1
21414903965;0
21321541683;1
52131346182;0
68471660152;1
18571206664;0
69280188642;1
28986412860;0
25101135136;1
01551123136;0
24262744322;1
42223424726;0
82872005215;1
50270818522;0
20301136367;1
02071631633;0
07870272472;1
27028707427;0
04501948807;1
84780019450;0
63520726652;1
20562636752;0
85302159241;1
52821390154;0
39420279350;1
93904235702;0
11290385599;1
95993125108;0
76441823678;1
48367864712;0
53491676432;1
72314654936;0
08880735803;1
88078500833;0
20092305360;1
06005393202;0
62910762722;1
92266077221;0
06431632504;1
41035602634;0
38851670820;1
26870801853;0
90221272333;1
22332210379;0
33871667265;1
76763321685;0
82030517707;1
37017875002;0
31482387257;1
28571842733;0
01832073136;1
87362001331;0
38853183089;1
18388085393;0
34112133037;1
31412733103;0
65442073229;1
45243920627;0
82061673571;1
66328110757;0
78512201428;1
82427015821;0
54891098307;1
34071899058;0
84112100061;1
00416111028;0
59412890811;1
11081995482;0
72821087317;1
08723217781;0
95820496997;1
96579289490;0
38213020386;1
63022038381;0
57831617729;1
51796831772;0
12511503969;1
95956211310;0
49811823077;1
21319047878;0
94911561642;1
96591164412;0
92231158829;1
21318892592;0
13422655028;1
60852523421;0
82312680789;1
82098863721;0
73883186383;1
13833678838;0
16820575701;1
25871051760;0
35092904792;1
42579029390;0
69050368320;1
86063903205;0
10831652172;1
52671123180;0
65462525988;1
86568925452;0
29491813645;1
15286314994;0
67901659029;1
79995261006;0
96242835575;1
75229846553;0
98861715812;1
82519781681;0
07082627888;1
88680822770;0
86060643410;1
66630404018;0
43870249720;1
90742382704;0
26842261832;1
66282143228;0
32862755404;1
46423875250;0
46412810527;1
76014254128;0
67480700897;1
79708047806;0
39462462325;1
32654262934;0
24811590590;1
48052911905;0
22481314641;1
21814443216;0
18292528328;1
28828295132;0
17871215680;1
81187572061;0
63433150351;1
31364313055;0
50432364810;1
44015283306;0
20810234420;1
04320142280;0
90120929639;1
32969009291;0
10422666434;1
03464646212;0
10073155918;1
01895053171;0
63080792872;1
07638978202;0
60250958247;1
05629452780;0
63071339451;1
11635430973;0
07440296514;1
42005946417;0
44912121349;1
41411924329;0
06122826980;1
69108022682;0
50500658548;1
55558060084;0
31010731813;1
17313318010;0
49041002653;1
31904460205;0
73900443608;1
40346893700;0
52062530366;1
56566320302;0
77232897771;1
19737287277;0
45051839412;1
98042554113;0
86411542234;1
12344462815;0
85911486774;1
96184174578;0
62112557939;1
57532211996;0
17452664502;1
74106525264;0
02110744140;1
10721140404;0
76441966403;1
71496604463;0
56501393873;1
63357013895;0
01252843137;1
73852112043;0
04112250993;1
92940103125;0
68251073936;1
35310672689;0
78911518255;1
85591187152;0
84850266113;1
32054681186;0
82212847211;1
27821128214;0
15221991927;1
99122159172;0
17011912686;1
11166071289;0
44091126025;1
24409126051;0
12122039257;1
51072192232;0
49432124191;1
12943414219;0
11860730400;1
73001080641;0
47860389429;1
49437098628;0
18100825036;1
03105068812;0
09210244642;1
20444021926;0
62410505483;1
54426015038;0
00241548011;1
40815412001;0
61121648397;1
78364121961;0
68522444290;1
20424689425;0
82061415373;1
32860141357;0
61432592237;1
23241925367;0
58081428512;1
28815045821;0
00641333837;1
33483071063;0
73410997080;1
14987307009;0
24290659403;1
94309225604;0
49220484881;1
41842488920;0
56892387017;1
10325678987;0
60211875354;1
04578112653;0
94222814909;1
92248219094;0
07521037223;1
30212723075;0
33260205177;1
26013735072;0
40070474679;1
07790470446;0
67320508656;1
68665253070;0
84250353277;1
32758724053;0
00631133443;1
03134346103;0
92032582243;1
22032423895;0
26041325739;1
24335791026;0
49112147335;1
79114413235;0
98061177717;1
61710187977;0
26851274243;1
36428221574;0
11820994235;1
42019281593;0
25810152286;1
15622025818;0
79431856786;1
16859377468;0
75111673113;1
71361153171;0
29830135627;1
18520633297;0
79110146746;1
07674119461;0
09012230944;1
49024093210;0
57062978376;1
76873759620;0
00313048373;1
83433003170;0
21421778389;1
47987112382;0
73240519186;1
91712456380;0
29322422327;1
22222734239;0
54921686126;1
62686451921;0
33923130253;1
92533330321;0
60121108164;1
20106114681;0
06472561270;1
05640721627;0
06480311045;1
58316004014;0
78421412401;1
14127480142;0
94901894415;1
45941190894;0
78103082494;1
08497840132;0
47810128902;1
20841092871;0
49112317736;1
17314617932;0
04030702781;1
24807031700;0
60221591448;1
85912246104;0
90901320851;1
03890152901;0
73420892270;1
49072202873;0
46122777022;1
24076277212;0
31451982511;1
11985511234;0
45813179536;1
49573865311;0
21082088041;1
21041020888;0
55112337603;1
13365051732;0
24431163268;1
26142338641;0
19471951085;1
11505891947;0
70452890278;1
50478728902;0
89320688895;1
28903685889;0
53441653407;1
54604531734;0
68252579783;1
72269388557;0
41030358574;1
30355418704;0
00832787357;1
30772857038;0
86862581637;1
31582768866;0
06462937052;1
02732064956;0
43410909200;1
24040090391;0
36312248681;1
23863128614;0
71320144721;1
11301422477;0
26462253671;1
66472325216;0
27232803119;1
92012321738;0
29461194518;1
94191524168;0
39501942377;1
25143977039;0
58032008574;1
88572300405;0
30212703653;1
05330326217;0
22231280008;1
08222318200;0
39500681484;1
84451830906;0
90231987836;1
63982180379;0
00240702384;1
80430027042;0
31852548464;1
83142465548;0
23320658609;1
39300622865;0
69273169544;1
91423947566;0
77871712587;1
17277785187;0
00282251200;1
02102028250;0
91902770133;1
73910297031;0
07480712720;1
72800207174;0
14221006598;1
94221015680;0
61461166849;1
61696811464;0
16250587435;1
47685351520;0
24222600424;1
24602244202;0
72891900620;1
20297190086;0
19321302616;1
61390123162;0
00022045113;1
42310201005;0
95850700110;1
09150010785;0
81891979356;1
79318659189;0
34881079211;1
74113809821;0
54101360912;1
91325600114;0
78922898632;1
39862878292;0
68222955955;1
55952286295;0
80441231117;1
41802413171;0
58462307821;1
27350684218;0
18051521605;1
10105681255;0
63252611352;1
23513561262;0
17080502768;1
87560807012;0
12251523052;1
15212352502;0
87251925562;1
52518925267;0
12422911576;1
15221726914;0
61900734413;1
44110763039;0
24122359677;1
25722476913;0
56242966644;1
64256246694;0
85041587464;1
88445176405;0
78022399235;1
28922507933;0
88460672131;1
61086742318;0
69920119777;1
97601791729;0
67260127821;1
80712216762;0
26022641548;1
05642126824;0
53212599729;1
55129239279;0
27210391942;1
22417919032;0
46441119866;1
64464698111;0
96301882614;1
60986213184;0
26221365247;1
67156223242;0
83461526717;1
65672437181;0
81210340214;1
01211823404;0
16480986554;1
94156504886;0
14880559121;1
55901814281;0
08833078429;1
70323089884;0
73520533350;1
53733050532;0
93471171375;1
71453719173;0
46512169280;1
19602845621;0
45222637715;1
62735517422;0
31471237965;1
16493371572;0
84821516474;1
68145481427;0
96263047513;1
51796320643;0
89870534400;1
49000837548;0
50901163528;1
26183559001;0
34471494088;1
41087494384;0
89030823621;1
08212983306;0
16462087916;1
98626110674;0
06012013816;1
66180021031;0
12271180181;1
80718212111;0
37102427053;1
70031752234;0
54232090113;1
09125021433;0
13420142586;1
02132854614;0
34812391861;1
13281413698;0
10520661212;1
11020656221;0
69312393129;1
21233699193;0
29492022060;1
22920926004;0
55042382986;1
23858950624;0
14892705576;1
10795867452;0
49230698531;1
18524330699;0
06460565299;1
59466206950;0
31511991697;1
76991311915;0
91031072379;1
11097237390;0
07922802622;1
28202922670;0
28851322919;1
15812922983;0
70020793684;1
08379462700;0
21093035104;1
43150912300;0
69481093242;1
48099422316;0
58051998041;1
05891450819;0
78821124049;1
17244808921;0
92031969052;1
21209053699;0
24892316427;1
76442298312;0
36501731781;1
67113751038;0
54842743799;1
94837529447;0
25831106330;1
10205363318;0
29832395733;1
33892239573;0
24011996415;1
69119442510;0
77890993022;1
92928973070;0
55511969852;1
98555215961;0
03852075899;1
53085982790;0
31860586573;1
13856503876;0
17232170263;1
12771320632;0
96811848935;1
98986381541;0
25460204597;1
95467250204;0
44451430236;1
13454064324;0
60901424428;1
04269084142;0
51033195612;1
15539136021;0
10461612300;1
62106014310;0
83302527305;1
25300283573;0
76462238262;1
24286667223;0
00662502528;1
05820266205;0
69852339256;1
62996825533;0
68442096878;1
96876284048;0
83231558641;1
88534123615;0
85092322836;1
53629382280;0
13480762733;1
13847360237;0
14040574322;1
42541472300;0
83322081212;1
88102323122;0
95020641287;1
02240165879;0
56502395683;1
63502958536;0
23013018480;1
01234108803;0
49492591193;1
94314995291;0
